상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소URL
영업,02  565 4959,231.4,135915,서울특별시 강남구 역삼동 669-15 지상1층 ,서울특별시 강남구 봉은사로30길 75 (역삼동지상1층),6140.0,차돌삼합 진대감,20200000000000.0,U,2021-06-09 2:40,중국식,203218.3668,444506.3037,중국식,19948255
영업,,205.54,135769,서울특별시 강남구 역삼동 818-10 역삼동빌딩 ,서울특별시 강남구 강남대로94길 19 역삼동빌딩 지상1층 (역삼동),6129.0,보배반점 강남직영점,20200000000000.0,I,2022-02-23 0:22,중국식,202473.7547,444164.4319,중국식,1815603026
영업,,132.0,135802,서울특별시 강남구 개포동 158-9번지 ,서울특별시 강남구 선릉로4길 11 지하1층 (개포동),6325.0,메이차이,20200000000000.0,I,2018-08-31 23:59,중국식,205419.27,442276.4539,중국식,1540401112
영업,,119.45,135200,서울특별시 강남구 자곡동 662 강남 지웰홈스 ,서울특별시 강남구 자곡로 204-5 강남 지웰홈스 지상1층 105106110호 (자곡동),6373.0,진향가,20200000000000.0,U,2021-12-10 2:40,중국식,209253.7183,441349.1659,중국식,1601814397
영업,220051003,449.34,135916,서울특별시 강남구 역삼동 679-0 지하1층 ,서울특별시 강남구 논현로 508 지하1층 (역삼동),6141.0,(주)아워홈싱카이역삼,20200000000000.0,U,2021-06-24 2:40,중국식,203184.1089,444431.8739,중국식,-
영업,,118.91,135515,서울특별시 강남구 역삼동 788-35번지 마고빌딩 ,서울특별시 강남구 도곡로 213 마고빌딩 지상1층 (역삼동),6231.0,명품 청운러우,20200000000000.0,I,2018-08-31 23:59,중국식,203652.8318,443429.7859,중국식,1180032324
영업,,224.79,135932,서울특별시 강남구 역삼동 820-2,서울특별시 강남구 테헤란로1길 17 지하1층 (역삼동),6134.0,마르르 강남역점,20200000000000.0,I,2021-12-04 23:09,중국식,202372.3541,444139.6283,,1968494219
영업,02 5534400,38.64,135909,서울특별시 강남구 역삼동 637-36번지 ,서울특별시 강남구 강남대로94길 75 (역삼동),6131.0,신대흥장,20100000000000.0,I,2018-08-31 23:59,중국식,202883.2316,444285.2774,중국식,1049257639
영업,,62.9,135925,서울특별시 강남구 역삼동 752-41 2층 2호,서울특별시 강남구 역삼로 133 지상2층 2호 (역삼동),6244.0,오사카우동 강남점,20200000000000.0,U,2021-12-05 23:07,중국식,202954.7972,443586.4014,,1682047651
영업,221902198,149.06,135700,서울특별시 강남구 도곡동 467-12번지 군인공제회관지하1층 ,서울특별시 강남구 남부순환로 2806 (도곡동군인공제회관지하1층),6292.0,연우,20100000000000.0,I,2018-08-31 23:59,중국식,204600.1807,443010.6422,중국식,20627330
영업,,142.03,135915,서울특별시 강남구 역삼동 673-26번지 ,서울특별시 강남구 언주로93길 28-4 2층 (역삼동),6139.0,마라와라,20200000000000.0,I,2018-12-19 2:20,중국식,203445.7552,444598.8961,중국식,1402027598
영업,,2.7,135814,서울특별시 강남구 논현동 20-9 ,서울특별시 강남구 강남대로136길 5-4 지하1층 16호 (논현동),6043.0,순딜리버리 16호점,20200000000000.0,I,2020-11-08 0:23,중국식,201815.5144,445681.1051,중국식,-
영업,02 4519476,62.4,135868,서울특별시 강남구 삼성동 44-1번지 ,서울특별시 강남구 선릉로112길 46 (삼성동),6097.0,금용,20200000000000.0,I,2018-08-31 23:59,중국식,204115.2163,445533.7288,중국식,18567413
영업,,90.0,135943,서울특별시 강남구 일원동 639-2번지 지상1층 105호,서울특별시 강남구 개포로 660 지상1층 105호 (일원동),6339.0,동보성,20100000000000.0,I,2018-08-31 23:59,중국식,207432.495,443662.24,중국식,1536716586
영업,02  553 3939,164.16,135879,서울특별시 강남구 삼성동 156-5,서울특별시 강남구 삼성로 520 (삼성동),6167.0,리칭,20200000000000.0,U,2021-12-05 0:07,중국식,204877.604,445165.5261,,18563278
영업,,296.0,135502,서울특별시 강남구 대치동 997-13 ,서울특별시 강남구 테헤란로108길 15 지상2층3층 (대치동),6175.0,희래등,20200000000000.0,U,2021-10-23 2:40,중국식,205781.943,445141.7291,중국식,18393183
영업,5428901,66.11,135830,서울특별시 강남구 논현동 242-9번지 경진빌딩1층 ,서울특별시 강남구 선릉로129길 13 (논현동경진빌딩1층),6099.0,한국순대본점,20200000000000.0,U,2019-10-24 2:40,중국식,203510.7218,445983.106,중국식,18508954
영업,,234.0,135840,서울특별시 강남구 대치동 895번지 ,서울특별시 강남구 삼성로85길 43 3층 (대치동 호성빌딩),6196.0,하오,20100000000000.0,I,2018-08-31 23:59,중국식,204696.7086,444664.0979,중국식,1020603768
영업,02 5583888,146.62,135843,서울특별시 강남구 대치동 913-14번지 지상1층 ,서울특별시 강남구 삼성로 341 (대치동지상1층),6202.0,홍운장,20200000000000.0,I,2018-08-31 23:59,중국식,205141.1157,444411.5081,중국식,13371770
영업,02 5626747,148.79,135925,서울특별시 강남구 역삼동 748-29번지 ,서울특별시 강남구 역삼로19길 5 (역삼동),6246.0,태양1호점,20100000000000.0,I,2018-08-31 23:59,중국식,203180.0142,443712.9168,중국식,13137512
영업,,59.79,135935,서울특별시 강남구 역삼동 826-14 강남358타워,서울특별시 강남구 강남대로 358 지상2층 (역삼동),6241.0,홍리,20200000000000.0,U,2021-12-06 0:08,중국식,202557.0078,443648.6225,,1733916661
영업,02  566 9732,85.0,135930,서울특별시 강남구 역삼동 792-72 ,서울특별시 강남구 역삼로14길 19 지상1층 (역삼동),6249.0,홍반점,20200000000000.0,I,2021-03-13 0:23,중국식,203099.9046,443469.7219,중국식,1050720299
영업,02  424 6367,355.59,135915,서울특별시 강남구 역삼동 676 센터필드 ,서울특별시 강남구 테헤란로 231 센터필드 지상1층 E103호 (역삼동),6142.0,제이에스가든 센터필드점,20200000000000.0,I,2021-09-09 0:22,중국식,203599.0628,444556.0623,중국식,1804495242
영업,205491101,130.5,135819,서울특별시 강남구 논현동 98-12 ,서울특별시 강남구 언주로148길 14 (논현동),6057.0,장가계,20200000000000.0,U,2021-02-19 2:40,중국식,203121.2036,446464.38,중국식,18505551
영업,02 5571575,55.45,135841,서울특별시 강남구 대치동 901-66,서울특별시 강남구 삼성로81길 21 (대치동),6196.0,몽지람,20200000000000.0,U,2021-12-04 23:03,중국식,204879.4385,444659.2603,,1830207334
영업,,22.3,135934,서울특별시 강남구 역삼동 825-24,서울특별시 강남구 강남대로84길 15 지하1층 B115호 B116호 (역삼동),6232.0,할배초마,20200000000000.0,I,2021-12-07 0:07,중국식,202562.7319,443869.2751,,-
영업,02  558 5311,50.46,135841,서울특별시 강남구 대치동 893 롯데캐슬아파트,서울특별시 강남구 삼성로85길 11 지1층 비10호 (대치동 롯데캐슬아파트),6195.0,생활맥주 포스코점,20200000000000.0,U,2021-12-02 21:01,중국식,204921.5013,444728.0942,,1881407185
영업,202260888,69.14,135886,서울특별시 강남구 수서동 736-0번지 수서7단지상가 지상2층 201202203호 ,서울특별시 강남구 광평로47길 17 (수서동수서7단지상가 지상2층 201202203호),6352.0,다래원,20200000000000.0,I,2018-08-31 23:59,중국식,208636.6798,442768.4857,중국식,20232773
영업,02  544 2678,151.77,135888,서울특별시 강남구 신사동 516-10번지 ,서울특별시 강남구 강남대로156길 40 지상2층 (신사동),6035.0,브래이브 루스터스(Brave Rooster's),20200000000000.0,U,2018-11-15 2:36,중국식,201904.9095,446296.1644,중국식,-
영업,02  34533325,322.71,135090,서울특별시 강남구 삼성동 159-8번지 파르나스타워 ,서울특별시 강남구 테헤란로 521 파르나스타워 지하1층 F-2b호 (삼성동),6164.0,훠궈야파르나스몰점,20200000000000.0,I,2019-02-14 2:21,중국식,205314.1599,445204.7093,중국식,1543092983
영업,02 5491020,100.0,135814,서울특별시 강남구 논현동 50-8 지상1층 ,서울특별시 강남구 학동로1길 11 (논현동지상1층),6044.0,채쉐프,20200000000000.0,U,2021-10-31 2:40,중국식,201847.8865,445541.5822,중국식,1982325163
영업,,126.08,135825,서울특별시 강남구 논현동 164번지 영동빌딩 ,서울특별시 강남구 강남대로 520 영동빌딩 지상2층 3호중 213호 (논현동),6114.0,타오타이랑 논현본점,20200000000000.0,I,2019-09-19 2:22,중국식,201962.8388,445158.312,중국식,-
영업,02  60025151,84.83,135090,서울특별시 강남구 삼성동 159번지 ,서울특별시 강남구 영동대로 513 컨벤션센타동 지하1층 H117호 (삼성동 코엑스몰),6164.0,니뽕내뽕(코엑스점),20200000000000.0,I,2018-08-31 23:59,중국식,205130.5917,445590.0968,중국식,-
영업,,57.0,135200,서울특별시 강남구 자곡동 653,서울특별시 강남구 자곡로 186 빌리브 파비오 더까사 지상1층 116호 (자곡동),6373.0,소림마라 자곡점,20200000000000.0,U,2021-12-06 23:02,중국식,209088.9671,441319.1731,,1059193555
영업,234624040,95.86,135856,서울특별시 강남구 도곡동 467-24번지 우성캐릭터지하1층678호 ,서울특별시 강남구 언주로 118 (도곡동우성캐릭터지하1층678호),6295.0,우성각,20000000000000.0,I,2018-08-31 23:59,중국식,204518.88,442703.5848,중국식,18593636
영업,02 5725594,52.89,135965,서울특별시 강남구 개포동 1262-14번지 지상1층 ,서울특별시 강남구 개포로31길 8 (개포동지상1층),6306.0,손짜장,20200000000000.0,I,2018-08-31 23:59,중국식,204332.6762,441940.9709,중국식,1750362890
영업,02 5784717,66.0,135854,서울특별시 강남구 도곡동 420-9번지 ,서울특별시 강남구 남부순환로378길 18 (도곡동),6301.0,양자강,20100000000000.0,I,2018-08-31 23:59,중국식,204002.38,442548.445,중국식,18527755
영업,,248.24,135882,서울특별시 강남구 삼성동 169-6번지 ,서울특별시 강남구 테헤란로103길 10 (삼성동),6173.0,동강,20100000000000.0,I,2018-08-31 23:59,중국식,205625.2739,445333.5175,중국식,19985140
영업,02 5172920,89.2,135821,서울특별시 강남구 논현동 114-13번지 ,서울특별시 강남구 학동로41길 14 (논현동),6058.0,안방,20200000000000.0,I,2018-08-31 23:59,중국식,203144.806,446081.0478,중국식,18789452
영업,,56.4,135879,서울특별시 강남구 삼성동 155-11,서울특별시 강남구 삼성로96길 11 지상2층 (삼성동),6167.0,육회왕자연어공주 코엑스삼성역점,20200000000000.0,U,2021-12-04 0:02,중국식,204952.0069,445195.0261,,1242758536
영업,02 5717495,23.4,135810,서울특별시 강남구 개포동 660-4번지 종합상가B-143144 ,서울특별시 강남구 개포로 310 (개포동종합상가B-143144),6321.0,믿음식당,20000000000000.0,I,2018-08-31 23:59,중국식,205091.2751,442060.8207,중국식,1276482433
영업,02 5634618,208.43,135846,서울특별시 강남구 대치동 945-28번지 ,서울특별시 강남구 테헤란로92길 11 2층 (대치동),6181.0,연화산,20200000000000.0,I,2018-08-31 23:59,중국식,205357.152,445009.0798,중국식,65090515
영업,02  558 8785,171.48,135811,서울특별시 강남구 논현동 16-1번지 ,서울특별시 강남구 강남대로150길 10 지상2층 (논현동),6038.0,향방,20200000000000.0,I,2018-08-31 23:59,중국식,201761.2471,445948.7966,중국식,33647127
영업,02 5154646,285.07,135894,서울특별시 강남구 신사동 621-2번지 지상7층 ,서울특별시 강남구 언주로 859 (신사동지상7층),6023.0,잘하우스,20100000000000.0,I,2018-08-31 23:59,중국식,202853.8939,447219.0489,중국식,-
영업,02  539 4004,147.3,135924,서울특별시 강남구 역삼동 736-22번지 지하1층 ,서울특별시 강남구 테헤란로20길 15 (역삼동지하1층),6236.0,중리,20100000000000.0,I,2018-08-31 23:59,중국식,203002.7807,444060.1164,중국식,21838999
영업,,65.25,135840,서울특별시 강남구 대치동 891-44번지 노벨빌딩 ,서울특별시 강남구 테헤란로78길 16 노벨빌딩 지하1층 B07호 (대치동),6194.0,청화당 대치 노벨빌딩점,20200000000000.0,U,2019-03-22 2:40,중국식,204828.0026,444777.6186,중국식,-
영업,,438.73,135908,서울특별시 강남구 역삼동 628-8 ,서울특별시 강남구 논현로 541 지하12층 (역삼동),6126.0,팔당반점 역삼직영점,20200000000000.0,U,2021-04-23 2:40,중국식,203008.605,444703.455,중국식,-
영업,02 5080409,39.54,135842,서울특별시 강남구 대치동 974-1번지 ,서울특별시 강남구 삼성로 324 (대치동),6191.0,취화선,20100000000000.0,I,2018-08-31 23:59,중국식,205247.2803,444294.5912,중국식,34344781
영업,,222.96,135894,서울특별시 강남구 신사동 610-3번지 아크힐즈16 ,서울특별시 강남구 압구정로30길 16 지상1층 (신사동),6022.0,압구정면옥,20200000000000.0,I,2019-08-01 2:21,냉면집,202497.6242,447137.3926,냉면집,1704274860
영업,02  474 0550,8.8,135934,서울특별시 강남구 역삼동 825-24 ,서울특별시 강남구 강남대로84길 15 지하1층 123호 (역삼동),6232.0,배가네 장칼국수 미스타푸드 강남지점,20200000000000.0,U,2021-09-04 2:40,냉면집,202562.7319,443869.2751,냉면집,-
영업,,37.6,135501,서울특별시 강남구 대치동 990 ,서울특별시 강남구 도곡로 516 지하1층 3호 (대치동),6282.0,달려라푸드,20200000000000.0,I,2021-05-22 0:22,냉면집,205509.9665,444112.267,냉면집,1075542203
영업,,8.03,135829,서울특별시 강남구 논현동 221-7 한양수자인 어반게이트 ,서울특별시 강남구 봉은사로29길 35 지하2층 B201호 B202호 주방15-2호 (논현동 한양수자인 어반게이트),6107.0,바른냉면 논현점,20200000000000.0,I,2022-03-04 0:22,냉면집,202894.2962,445277.7231,냉면집,-
영업,,33.0,135897,서울특별시 강남구 신사동 655-5번지 지상1층 101호 ,서울특별시 강남구 선릉로155길 11 지상1층 101호 (신사동),6019.0,충무할매김밥,20200000000000.0,U,2019-03-21 2:40,김밥(도시락),203355.0207,447008.3478,김밥(도시락),1825368280
영업,,58.5,135849,서울특별시 강남구 대치동 987-17번지 ,서울특별시 강남구 도곡로 521 지상1층 106호 (대치동),6190.0,본도시락,20100000000000.0,I,2018-08-31 23:59,김밥(도시락),205521.2433,444204.254,김밥(도시락),31498559
영업,,28.0,135824,서울특별시 강남구 논현동 157-0번지 지상1층 ,서울특별시 강남구 강남대로122길 52 (논현동지상1층),6115.0,스파게티 스토리,20100000000000.0,I,2018-08-31 23:59,김밥(도시락),202334.4812,445197.0443,김밥(도시락),36305498
영업,,109.0,135502,서울특별시 강남구 대치동 999-2 ,서울특별시 강남구 테헤란로114길 20 지하1층 B102호 (대치동),6175.0,커피진심 베이커리,20200000000000.0,I,2021-05-23 0:22,김밥(도시락),205828.5597,445126.3944,김밥(도시락),1897670703
영업,,64.0,135924,서울특별시 강남구 역삼동 736-58 대세빌딩 ,서울특별시 강남구 테헤란로26길 14 대세빌딩 지하3층 201호 (역삼동),6236.0,프로젝트밀,20200000000000.0,I,2021-09-26 0:22,김밥(도시락),203107.7068,444116.3045,김밥(도시락),-
영업,02  517 1132,58.0,135825,서울특별시 강남구 논현동 147-19 ,서울특별시 강남구 강남대로124길 48 지상2층 202호 (논현동),6113.0,다모아,20200000000000.0,I,2021-12-14 0:22,김밥(도시락),202240.9172,445297.2202,김밥(도시락),43229792
영업,,42.9,135897,서울특별시 강남구 신사동 660-17번지 압구정로데오스타 B104호 ,서울특별시 강남구 압구정로46길 5-6 (신사동압구정로데오스타 B104호),6018.0,푸드락,20100000000000.0,I,2018-08-31 23:59,김밥(도시락),203218.5568,447304.2099,김밥(도시락),1957207376
영업,220524545,49.5,135502,서울특별시 강남구 대치동 1001-5,서울특별시 강남구 영동대로86길 6 1층 (대치동 지산빌딩),6174.0,샐러드박스 삼성역점,20200000000000.0,U,2021-12-03 22:01,김밥(도시락),205649.7705,445055.6892,,1572350359
영업,,34.65,135832,서울특별시 강남구 논현동 254-11번지 지상1층 ,서울특별시 강남구 선릉로 649 지상1층 (논현동),6100.0,본도시락 강남구청역점,20200000000000.0,U,2020-02-22 2:40,김밥(도시락),203643.1147,445808.1357,김밥(도시락),31498559
영업,,40.0,135964,서울특별시 강남구 개포동 1240-5 ,서울특별시 강남구 개포로15길 3-4 1층 (개포동),6303.0,장터도시락,20200000000000.0,I,2021-09-02 0:22,김밥(도시락),203912.7786,441843.2611,김밥(도시락),-
영업,,49.59,135908,서울특별시 강남구 역삼동 619-26번지 여명65빌딩 지상1층 ,서울특별시 강남구 테헤란로1길 40 지상1층 (역삼동),6129.0,다미김밥,20200000000000.0,U,2018-09-21 23:59,김밥(도시락),202340.5979,444299.9438,김밥(도시락),1439727394
영업,02  508 3523,42.33,135937,서울특별시 강남구 역삼동 837-11번지 ,서울특별시 강남구 강남대로 310 지하1층 22호 (역삼동 유니온오피스텔),6253.0,화담 수제도시락,20100000000000.0,I,2018-08-31 23:59,김밥(도시락),202725.9621,443203.5616,김밥(도시락),-
영업,,46.74,135876,서울특별시 강남구 삼성동 142-3 ,서울특별시 강남구 테헤란로63길 12 B동 지상1층 102호 (삼성동 LG선릉에클라트B),6160.0,컴포즈커피 테헤란로점,20200000000000.0,U,2020-12-12 2:40,김밥(도시락),204433.3414,444884.6175,김밥(도시락),1944698927
영업,,66.0,135847,서울특별시 강남구 대치동 956-11번지 ,서울특별시 강남구 삼성로84길 23 지하1층 (대치동),6184.0,키다리아저씨,20100000000000.0,I,2018-08-31 23:59,김밥(도시락),205185.1061,444847.8271,김밥(도시락),1749321658
영업,,33.38,135891,서울특별시 강남구 신사동 564-6번지 ,서울특별시 강남구 도산대로27길 25 1층 101호 (신사동),6032.0,모퉁이흑미김밥,20200000000000.0,I,2018-08-31 23:59,김밥(도시락),202341.9413,446593.7541,김밥(도시락),892114684
영업,,56.61,135948,서울특별시 강남구 청담동 1-2번지 청담퍼스트타워 ,서울특별시 강남구 도산대로 406 지상1층 101호 (청담동),6062.0,엑스보이김밥청담본점(X-boy),20200000000000.0,I,2019-07-04 2:21,김밥(도시락),203462.98,446732.4592,김밥(도시락),-
영업,,49.14,135831,서울특별시 강남구 논현동 236-0번지 지상1층 ,서울특별시 강남구 봉은사로33길 6 (논현동지상1층),6109.0,안채,20100000000000.0,I,2018-08-31 23:59,김밥(도시락),203103.4762,445137.8115,김밥(도시락),18521574
영업,,27.04,135539,서울특별시 강남구 수서동 713 수서현대벤쳐빌 ,서울특별시 강남구 밤고개로1길 10 수서현대벤쳐빌 지상1층 113118호 (수서동),6349.0,삐사감김밥집,20200000000000.0,I,2021-04-07 0:22,김밥(도시락),208937.7607,442873.588,김밥(도시락),38233361
영업,02  511 4282,42.9,135891,서울특별시 강남구 신사동 564-4번지 지상1층 ,서울특별시 강남구 논현로155길 9 지상1층 (신사동),6032.0,본도시락,20200000000000.0,I,2018-08-31 23:59,김밥(도시락),202342.41,446608.1277,김밥(도시락),31498559
영업,,57.85,135504,서울특별시 강남구 도곡동 168-0번지 SK리더스뷰 지상1층 101호,서울특별시 강남구 남부순환로 2763 1층 101호 (도곡동 SK리더스뷰),,키친에브리데이,20100000000000.0,I,2018-08-31 23:59,김밥(도시락),204240.1615,442920.4366,김밥(도시락),-
영업,,76.91,135934,서울특별시 강남구 역삼동 825-20 강남역 센트럴 푸르지오 시티 ,서울특별시 강남구 테헤란로4길 6 강남역 센트럴 푸르지오 시티 지상1층 120호 (역삼동),6232.0,싸다김밥 강남역점,20200000000000.0,I,2021-05-23 0:22,김밥(도시락),202520.9722,443946.8329,김밥(도시락),1449167295
영업,,56.5,135832,서울특별시 강남구 논현동 261번지 ,서울특별시 강남구 언주로 620 지하1층 104105호 (논현동 현대인텔렉스빌딩),6101.0,파티풀,20200000000000.0,I,2018-08-31 23:59,김밥(도시락),203140.5975,445489.599,김밥(도시락),37929377
영업,,95.7,135937,서울특별시 강남구 역삼동 838-11 미진빌딩,서울특별시 강남구 도곡로 111 미진빌딩 지상1층 (역삼동),6253.0,애쉬플25,20200000000000.0,I,2021-12-04 22:05,김밥(도시락),202818.0775,443103.7181,,1762796377
영업,02  515 9657,96.7,135891,서울특별시 강남구 신사동 567-28 ,서울특별시 강남구 논현로159길 18 지상1층 (신사동),6031.0,배터리김밥,20200000000000.0,U,2022-02-18 2:40,김밥(도시락),202283.1745,446770.4049,김밥(도시락),1030370394
영업,,129.95,135957,서울특별시 강남구 청담동 132-3번지 1층 1-1호 1-2호 ,서울특별시 강남구 학동로101길 33 1층 1-11-2호 (청담동),6075.0,푸드카페 김밥천국 청담2호점,20200000000000.0,I,2018-08-31 23:59,김밥(도시락),204939.3861,446688.3029,김밥(도시락),34044635
